City,State,Latitude,Longitude
Virden,IL,39.506,-89.771
Rush City,MN,45.687,-92.965
Corning,AR,36.411,-90.586
Tallapoosa,GA,33.737,-85.287
Jefferson,OH,41.738,-80.769
Portsmouth,MI,43.551,-83.844
Warrior,AL,33.815,-86.815
Mount Shasta,CA,41.321,-122.315
Barbourville,KY,36.867,-83.886
Wesleyville,PA,42.137,-80.012
Beach City,TX,29.739,-94.847
Carmel by the Sea,CA,36.553,-121.922
Green,MI,43.772,-85.503
Lancaster,NH,44.487,-71.54
Hanceville,AL,34.064,-86.764
Hoosick Falls,NY,42.901,-73.35
Ladysmith,WI,45.461,-91.098
West Liberty,KY,37.912,-83.271
Winnsboro,SC,34.372,-81.091
Blairsville,PA,40.432,-79.26
Sleepy Hollow,IL,42.09,-88.314
Willcox,AZ,32.252,-109.836
North Canaan,CT,42.021,-73.267
Homer,NY,42.637,-76.185
Oakridge,OR,43.745,-122.465
Cleveland,OK,36.311,-96.47
Perkins,OK,35.978,-97.03
Glasgow,MT,48.199,-106.632
Williams,AZ,35.248,-112.183
Hideaway,TX,32.495,-95.456
Bartlett,NH,44.08,-71.247
Louisiana,MO,39.441,-91.062
Nyssa,OR,43.878,-116.996
West Burlington,IA,40.822,-91.176
Atoka,OK,34.385,-96.131
New Holstein,WI,43.949,-88.095
Newton,MS,32.33,-89.147
Ashby,MA,42.673,-71.816
Cassville,MO,36.679,-93.868
Ferriday,LA,31.634,-91.556
Lodi,WI,43.316,-89.54
Portage,MI,46.917,-88.667
Limerick,ME,43.694,-70.786
Sharpsburg,PA,40.493,-79.922
Denmark,SC,33.314,-81.134
Brightwaters,NY,40.716,-73.261
Cuba,MO,38.067,-91.406
Wrightstown,WI,44.326,-88.174
Zillah,WA,46.409,-120.274
Marion,AL,32.632,-87.317
Paris,AR,35.29,-93.723
Wilder,KY,39.041,-84.482
Bishop,TX,27.585,-97.798
Blue Earth,MN,43.64,-94.1
Millville,MA,42.039,-71.578
Monmouth Beach,NJ,40.336,-73.986
Byrnes Mill,MO,38.44,-90.574
Burlington,CO,39.305,-102.271
McDonald,OH,41.163,-80.723
Madison,IL,38.676,-90.109
North Barrington,IL,42.208,-88.132
Spearman,TX,36.198,-101.194
Mount Morris,MI,43.117,-83.699
Shelby,MT,48.498,-111.858
Gillespie,IL,39.125,-89.817
Nags Head,NC,35.947,-75.626
Westville,IL,40.044,-87.639
East Greenville,PA,40.406,-75.506
Greenwood,LA,32.439,-93.962
Orchidlands Estates,HI,19.557,-155.014
Park Hills,KY,39.067,-84.533
Port Washington North,NY,40.843,-73.699
Lebanon,VA,36.899,-82.079
Mineral Springs,NC,34.941,-80.686
Berlin,MA,42.386,-71.641
Churchill,PA,40.439,-79.842
Corydon,IN,38.213,-86.126
Long Beach,NJ,39.623,-74.196
East Dundee,IL,42.099,-88.271
Green Level,NC,36.122,-79.347
Nevada City,CA,39.26,-121.033
Andover,CT,41.733,-72.373
Millersburg,OH,40.553,-81.914
Goshen,CT,41.852,-73.232
Maybrook,NY,41.488,-74.212
Tipton,IA,41.77,-91.128
Nicholls,GA,31.519,-82.638
Edgewood,PA,40.431,-79.884
DeQuincy,LA,30.449,-93.446
Lincoln Heights,OH,39.243,-84.457
Cuthbert,GA,31.771,-84.794
Georgetown,IL,39.977,-87.635
Orchard City,CO,38.814,-107.968
Pottsville,AR,35.232,-93.061
Franklin,MI,42.519,-83.303
Iuka,MS,34.807,-88.197
Bowdoin,ME,44.058,-69.97
Deerfield,NJ,39.459,-75.136
Lutcher,LA,30.063,-90.712
Moonachie,NJ,40.841,-74.058
Newport,ME,44.86,-69.233
Soda Springs,ID,42.658,-111.586
Wewoka,OK,35.144,-96.497
Hollywood Park,TX,29.599,-98.486
Pine City,MN,45.833,-92.97
Tama,IA,41.963,-92.574
Underhill,VT,44.542,-72.891
Piney Point Village,TX,29.756,-95.515
Clyde Hill,WA,47.63,-122.218
Saluda,SC,34.001,-81.772
Yerington,NV,38.993,-119.163
Bermuda Run,NC,36.004,-80.424
Fontana on Geneva Lake,WI,42.545,-88.57
Proctor,MN,46.742,-92.228
Summit Hill,PA,40.825,-75.846
Salmon,ID,45.175,-113.896
Minden,NE,40.498,-98.968
Unadilla,GA,32.257,-83.736
Biscayne Park,FL,25.882,-80.181
Momence,IL,41.164,-87.664
San Saba,TX,31.196,-98.727
Strasburg,PA,39.985,-76.186
Tybee Island,GA,32.009,-80.857
Wellsville,OH,40.604,-80.655
Henrietta,TX,33.814,-98.193
Karnes City,TX,28.887,-97.899
Fairport Harbor,OH,41.748,-81.273
Fort Edward,NY,43.269,-73.583
Orchard Park,NY,42.762,-78.742
Grand Saline,TX,32.678,-95.711
Mechanic Falls,ME,44.106,-70.407
Sheridan,IN,40.131,-86.219
South Pittsburg,TN,35.016,-85.712
Burnettown,SC,33.521,-81.865
Kingman,KS,37.648,-98.116
Nashville,IL,38.343,-89.391
Grantville,GA,33.238,-84.828
Kotzebue,AK,66.87,-162.511
Wyoming,PA,41.306,-75.843
Pitcairn,PA,40.408,-79.776
Prescott,AR,33.804,-93.391
Tishomingo,OK,34.239,-96.681
Wildwood Crest,NJ,38.973,-74.839
Woodbury Heights,NJ,39.813,-75.151
Snowmass Village,CO,39.217,-106.944
Myerstown,PA,40.372,-76.306
Bal Harbour,FL,25.893,-80.123
El Lago,TX,29.571,-95.045
Southern Shores,NC,36.12,-75.73
Haskell,TX,33.16,-99.732
Mount Pocono,PA,41.122,-75.358
Needville,TX,29.396,-95.839
Burgaw,NC,34.553,-77.916
Carrollton,OH,40.58,-81.09
Early,TX,31.745,-98.937
Lawrence,NJ,39.332,-75.184
Red Springs,NC,34.806,-79.181
Ashland,NE,41.04,-96.37
Horace,ND,46.756,-96.907
Dadeville,AL,32.826,-85.776
Williamson,WV,37.674,-82.271
Raymond,WA,46.684,-123.739
Shady Cove,OR,42.605,-122.819
Slippery Rock,PA,41.069,-80.058
Calais,ME,45.15,-67.239
Ripley,WV,38.82,-81.709
Syracuse,IN,41.422,-85.75
Commercial Point,OH,39.767,-83.055
East Syracuse,NY,43.064,-76.07
McSherrystown,PA,39.804,-77.02
Sherrill,NY,43.07,-75.599
Bamberg,SC,33.3,-81.031
Cornwall on Hudson,NY,41.434,-74.015
Okemah,OK,35.43,-96.3
Alfred,ME,43.488,-70.737
Vivian,LA,32.871,-93.986
Baldwyn,MS,34.506,-88.643
Gladwin,MI,43.984,-84.487
Milford,ME,44.983,-68.569
Upland,PA,39.856,-75.38
Woolwich,ME,43.966,-69.769
Canton,SD,43.303,-96.584
Ellsworth,KS,38.733,-98.228
Garner,IA,43.1,-93.603
Louisburg,NC,36.098,-78.302
Sisters,OR,44.292,-121.553
Springtown,TX,32.97,-97.681
Livermore Falls,ME,44.444,-70.146
Beulah,ND,47.269,-101.77
Cactus,TX,36.044,-102.008
Chaffee,MO,37.181,-89.661
Oak Ridge North,TX,30.157,-95.442
Cut Bank,MT,48.635,-112.331
DeWitt,AR,34.287,-91.338
Eunice,NM,32.442,-103.192
Oostburg,WI,43.624,-87.789
Little Flock,AR,36.386,-94.137
Potterville,MI,42.628,-84.747
Double Oak,TX,33.062,-97.107
Port Richey,FL,28.278,-82.728
Cadiz,OH,40.257,-80.992
Doylestown,OH,40.97,-81.696
Wallburg,NC,36.013,-80.167
Walsenburg,CO,37.631,-104.782
Bowdoinham,ME,44.036,-69.869
Bushnell,FL,28.666,-82.116
Montezuma,GA,32.297,-84.02
Corunna,MI,42.983,-84.116
Minster,OH,40.396,-84.379
Wormleysburg,PA,40.26,-76.91
North Sioux City,SD,42.538,-96.5
Annetta,TX,32.701,-97.669
Central City,NE,41.113,-98
Lanesborough,MA,42.533,-73.249
Valley,NE,41.317,-96.346
Attica,IN,40.288,-87.245
Sloatsburg,NY,41.162,-74.191
New Bremen,OH,40.435,-84.378
Kenova,WV,38.403,-82.582
Windermere,FL,28.5,-81.536
Bethel Acres,OK,35.311,-97.045
Bicknell,IN,38.774,-87.308
Hortonville,WI,44.336,-88.637
National Park,NJ,39.867,-75.186
Sanbornton,NH,43.526,-71.605
Brownstown,IN,38.879,-86.046
Bishopville,SC,34.22,-80.247
Moundville,AL,32.996,-87.627
Bad Axe,MI,43.804,-82.998
Milaca,MN,45.758,-93.652
Hyde Park,VT,44.628,-72.575
Jacksonville,OR,42.313,-122.969
Onalaska,TX,30.808,-95.106
Poultney,VT,43.54,-73.189
Dresden,TN,36.277,-88.693
Kent,CT,41.732,-73.456
Somerset,WI,45.127,-92.674
Checotah,OK,35.482,-95.523
Solon,IA,41.806,-91.497
Mountville,PA,40.041,-76.434
Westminster,VT,43.074,-72.518
Bethel Heights,AR,36.22,-94.116
Tonkawa,OK,36.692,-97.301
Kilauea,HI,22.212,-159.4
Hastings,MI,42.639,-85.229
Walbridge,OH,41.585,-83.488
Holmes Beach,FL,27.511,-82.716
Indialantic,FL,28.086,-80.568
Eagle Lake,FL,27.976,-81.757
deCordova,TX,32.429,-97.693
Iron River,MI,46.096,-88.637
Olney,TX,33.364,-98.758
Chester,VT,43.289,-72.616
Dunbarton,NH,43.104,-71.615
Rushville,IL,40.12,-90.567
St Paul,MO,38.846,-90.741
West Amwell,NJ,40.376,-74.902
Woodstock,VT,43.598,-72.552
West Union,OH,38.792,-83.544
Boothbay,ME,43.905,-69.628
Lakewood,NY,42.099,-79.32
Nocona,TX,33.784,-97.73
Kenhorst,PA,40.307,-75.944
Orwigsburg,PA,40.654,-76.104
Combes,TX,26.246,-97.727
Chatfield,MN,43.844,-92.183
Williamstown,WV,39.4,-81.451
Parowan,UT,37.833,-112.83
David City,NE,41.26,-97.129
Farmingdale,ME,44.262,-69.834
Yadkinville,NC,36.131,-80.66
Greenwood Lake,NY,41.222,-74.29
Holualoa,HI,19.626,-155.91
Girard,PA,42.004,-80.319
Great Neck Estates,NY,40.787,-73.742
Inman,SC,35.048,-82.092
Simpsonville,KY,38.218,-85.353
Staples,MN,46.372,-94.815
Roslyn,NY,40.799,-73.649
Heavener,OK,34.892,-94.608
Granite Quarry,NC,35.613,-80.449
Pawhuska,OK,36.669,-96.331
Genoa City,WI,42.505,-88.319
Lead,SD,44.353,-103.767
Baltimore,OH,39.846,-82.605
Bar Nunn,WY,42.922,-106.347
Kingwood,WV,39.472,-79.682
Smithsburg,MD,39.655,-77.58
Williston,FL,29.366,-82.463
Youngwood,PA,40.244,-79.581
Dixmoor,IL,41.633,-87.667
Hackberry,TX,33.149,-96.918
Brent,AL,32.945,-87.172
Green Forest,AR,36.334,-93.428
Summerset,SD,44.197,-103.345
North Catasauqua,PA,40.664,-75.474
Wise,VA,36.977,-82.581
Franklin,NJ,40.717,-75.048
Bean Station,TN,36.338,-83.289
Hilliard,FL,30.687,-81.921
Sprague,CT,41.63,-72.083
Sublimity,OR,44.829,-122.793
Millen,GA,32.807,-81.942
Big Lake,TX,31.193,-101.458
Fort Branch,IN,38.246,-87.573
Shallowater,TX,33.69,-101.989
Havana,IL,40.295,-90.058
Timberville,VA,38.634,-78.771
Amery,WI,45.306,-92.364
Delphi,IN,40.583,-86.667
Kalama,WA,46.008,-122.823
Oconto Falls,WI,44.875,-88.145
Afton,MN,44.899,-92.819
Chattahoochee,FL,30.698,-84.831
Lawnside,NJ,39.867,-75.029
Platteville,CO,40.219,-104.837
Castroville,TX,29.352,-98.871
Flemingsburg,KY,38.423,-83.734
Williams Bay,WI,42.579,-88.546
Ferrysburg,MI,43.088,-86.227
Lake City,GA,33.606,-84.341
Abingdon,IL,40.804,-90.401
Fowlerville,MI,42.659,-84.075
Chattahoochee Hills,GA,33.561,-84.755
Malabar,FL,27.987,-80.582
Buckner,MO,39.132,-94.197
East Prairie,MO,36.779,-89.384
Portageville,MO,36.429,-89.699
Wisconsin Dells,WI,43.635,-89.782
Elkton,VA,38.411,-78.615
Levant,ME,44.89,-69.009
Winnebago,IL,42.267,-89.234
Brookville,NY,40.81,-73.574
Deer Lodge,MT,46.398,-112.733
Eutaw,AL,32.846,-87.9
Warner,NH,43.275,-71.806
Mamou,LA,30.635,-92.418
Lake City,PA,42.018,-80.346
Green Island,NY,42.748,-73.693
Gramercy,LA,30.062,-90.694
Cache,OK,34.634,-98.622
Plympton,MA,41.96,-70.812
Columbus,KS,37.172,-94.844
Philippi,WV,39.147,-80.051
Vienna,GA,32.093,-83.787
Arcola,IL,39.684,-88.301
Mohnton,PA,40.287,-75.987
Union City,PA,41.898,-79.843
Lakemore,OH,41.023,-81.423
Wilton,IA,41.589,-91.025
Shapleigh,ME,43.572,-70.843
Winner,SD,43.377,-99.855
Hardwick,VT,44.524,-72.348
Tipton,MO,38.655,-92.781
Millersburg,OR,44.679,-123.073
Paddock Lake,WI,42.569,-88.099
Seven Fields,PA,40.687,-80.064
Clever,MO,37.032,-93.475
Chickamauga,GA,34.874,-85.29
Wendell,ID,42.775,-114.703
Aspinwall,PA,40.493,-79.903
Calera,OK,33.931,-96.43
Marion,KY,37.331,-88.079
Bethany,MO,40.268,-94.029
Medina,WA,47.626,-122.243
Lytle,TX,29.235,-98.795
Richmond,UT,41.924,-111.807
Frisco,CO,39.579,-106.091
Madison,WV,38.064,-81.795
Madison,FL,30.468,-83.415
Gosnell,AR,35.965,-89.968
Westfield,NY,42.322,-79.575
Pearisburg,VA,37.329,-80.727
Sunset,LA,30.407,-92.061
Whitehall,MI,43.401,-86.34
Stamford,TX,33.05,-99.592
Onawa,IA,42.027,-96.091
Cherry Valley,IL,42.238,-88.971
Chevy Chase,MD,38.982,-77.083
Port Aransas,TX,27.821,-97.089
Greenfield,MN,45.094,-93.691
River Bend,NC,35.069,-77.15
Woodlynne,NJ,39.916,-75.096
Belle Meade,TN,36.099,-86.856
Knoxville,IL,40.907,-90.286
Corinth,ME,44.98,-69.011
Grottoes,VA,38.27,-78.824
Mount Morris,NY,42.724,-77.875
Chester Heights,PA,39.893,-75.472
Watkinsville,GA,33.862,-83.408
Hamilton,TX,31.704,-98.118
Ava,MO,36.956,-92.666
Brandenburg,KY,37.997,-86.18
Knowlton,NJ,40.922,-75.049
Providence,KY,37.399,-87.752
Womelsdorf,PA,40.365,-76.185
Triana,AL,34.592,-86.743
New Hope,AL,34.538,-86.412
Soperton,GA,32.378,-82.594
Akron,NY,43.018,-78.498
Brighton,TN,35.482,-89.734
Everson,WA,48.902,-122.359
Florida,NY,41.331,-74.354
Fayetteville,WV,38.061,-81.108
Jones,OK,35.567,-97.289
Walton,NY,42.17,-75.13
Hillsville,VA,36.763,-80.734
Homestead,PA,40.407,-79.91
Homedale,ID,43.615,-116.937
Huntsville,AR,36.093,-93.735
Mountain Iron,MN,47.545,-92.625
Reno,TX,32.945,-97.565
Selbyville,DE,38.459,-75.231
Frostproof,FL,27.75,-81.524
Mountain View,AR,35.868,-92.102
Williston,SC,33.402,-81.422
Lake Orion,MI,42.789,-83.252
Freemansburg,PA,40.628,-75.34
Lakeland,GA,31.041,-83.075
Pittston,ME,44.182,-69.707
Barton,VT,44.764,-72.172
Lucedale,MS,30.931,-88.596
Carmel,ME,44.797,-69.031
Brazoria,TX,29.045,-95.564
Northfield,MA,42.678,-72.434
Abernathy,TX,33.833,-101.846
Bedford,PA,40.015,-78.503
Lindsay,OK,34.84,-97.61
Bennett,CO,39.746,-104.443
Pittsford,VT,43.717,-73.081
Wales,WI,43.006,-88.37
Weed,CA,41.412,-122.381
Mount Morris,IL,42.05,-89.431
Osage City,KS,38.634,-95.823
Indian Hills,KY,38.288,-85.671
Sibley,IA,43.401,-95.744
Atkins,AR,35.241,-92.95
Ford City,PA,40.77,-79.533
Chandler,OK,35.705,-96.863
Clarksville,TX,33.611,-95.056
Buena Vista,CO,38.829,-106.14
Graymoor Devondale,KY,38.273,-85.617
Ithaca,MI,43.292,-84.599
Kahuku,HI,21.679,-157.943
Licking,MO,37.5,-91.861
Fairfield,TX,31.717,-96.17
Rogers City,MI,45.418,-83.805
Santa Rosa,NM,34.935,-104.676
Troy,NC,35.365,-79.892
Berlin,VT,44.213,-72.62
Follansbee,WV,40.339,-80.6
Caledonia,MN,43.634,-91.5
Pima,AZ,32.893,-109.843
Almont,MI,42.92,-83.043
Springfield,KY,37.695,-85.218
Eatonville,WA,46.868,-122.27
Mondovi,WI,44.57,-91.667
Dodge Center,MN,44.029,-92.851
Quarryville,PA,39.896,-76.162
Lake Helen,FL,28.982,-81.231
Weathersfield,VT,43.389,-72.476
Lakeside Park,KY,39.034,-84.568
Voorheesville,NY,42.654,-73.934
Norway,MI,45.806,-87.917
Mansfield,PA,41.806,-77.078
Wimberley,TX,29.985,-98.091
Bayfield,CO,37.235,-107.595
Rancho Viejo,TX,26.036,-97.555
Kewaunee,WI,44.459,-87.511
New Britain,PA,40.3,-75.178
Bristol,ME,43.943,-69.493
Donalsonville,GA,31.04,-84.878
Federalsburg,MD,38.692,-75.772
Poplarville,MS,30.84,-89.529
Fairfax,IA,41.922,-91.775
Lake Success,NY,40.764,-73.711
Manistique,MI,45.958,-86.249
Kingston Springs,TN,36.084,-87.106
Davis,OK,34.436,-97.182
Pembroke,NC,34.678,-79.195
Lula,GA,34.396,-83.664
Oak Harbor,OH,41.505,-83.135
Wind Gap,PA,40.849,-75.291
Statham,GA,33.963,-83.604
Tamworth,NH,43.856,-71.284
Milton,WV,38.435,-82.138
Montgomery City,MO,38.975,-91.503
Clarion,IA,42.732,-93.729
Enosburgh,VT,44.881,-72.743
Munsey Park,NY,40.799,-73.68
Bath,PA,40.73,-75.39
La Villa,TX,26.298,-97.927
Fayette,MO,39.147,-92.686
Madrid,IA,41.876,-93.82
Pennington,NJ,40.325,-74.789
Taft,TX,27.98,-97.391
Centreville,AL,32.959,-87.132
Manchester,PA,40.061,-76.719
Cokato,MN,45.077,-94.188
Towanda,PA,41.771,-76.447
Grundy Center,IA,42.364,-92.774
Poteet,TX,29.038,-98.574
Blue Hill,ME,44.443,-68.618
Verona,MS,34.19,-88.723
Heyworth,IL,40.315,-88.978
Bloomingdale,GA,32.124,-81.308
Bradford,VT,44.013,-72.163
Moose Lake,MN,46.451,-92.76
Philipsburg,PA,40.893,-78.216
Spring Lake,NJ,40.153,-74.027
Ferris,TX,32.537,-96.676
Harveys Lake,PA,41.365,-76.045
New Madrid,MO,36.586,-89.553
Loudonville,OH,40.634,-82.234
Savanna,IL,42.094,-90.14
Colfax,WA,46.902,-117.338
Knob Noster,MO,38.767,-93.561
Albany,MN,45.627,-94.563
Chelsea,ME,44.26,-69.716
Morton,PA,39.912,-75.327
Newton,IL,38.988,-88.165
Wernersville,PA,40.33,-76.083
Carthage,NC,35.333,-79.417
Hallam,PA,40.003,-76.604
Libby,MT,48.386,-115.557
New Cordell,OK,35.297,-98.982
Thetford,VT,43.838,-72.246
Windsor,MO,38.532,-93.523
Canton,MO,40.13,-91.526
Clinton,NJ,40.637,-74.915
Lena,IL,42.378,-89.821
Sag Harbor,NY,40.997,-72.29
Emmitsburg,MD,39.705,-77.322
West Grove,PA,39.82,-75.829
New Tazewell,TN,36.439,-83.607
Cape May,NJ,38.941,-74.903
Cazenovia,NY,42.928,-75.85
Eufaula,OK,35.292,-95.586
Minot,ME,44.146,-70.342
Luverne,AL,31.719,-86.269
Osceola,WI,45.319,-92.696
Fennimore,WI,42.98,-90.651
Keego Harbor,MI,42.608,-83.346
New Town,ND,47.985,-102.482
Riverton,NJ,40.012,-75.015
Shady Shores,TX,33.162,-97.035
Mangum,OK,34.878,-99.504
Galena,KS,37.075,-94.636
Barnesville,MN,46.65,-96.416
Bonifay,FL,30.781,-85.689
St Marys,KS,39.194,-96.065
Thomaston,NY,40.788,-73.715
Walworth,WI,42.531,-88.597
Kulpmont,PA,40.795,-76.472
Owensville,MO,38.348,-91.497
El Paso,IL,40.741,-89.018
Mexico,ME,44.567,-70.5
Pine Lawn,MO,38.695,-90.276
Hamilton,IL,40.391,-91.361
Oakbrook Terrace,IL,41.853,-87.969
Royalton,VT,43.815,-72.551
Centerville,IN,39.826,-84.987
Middlefield,OH,41.459,-81.075
Bellows Falls,VT,43.134,-72.459
Homer,LA,32.794,-93.059
Norton,KS,39.836,-99.892
Arcadia,LA,32.551,-92.924
Balcones Heights,TX,29.49,-98.548
Coxsackie,NY,42.358,-73.808
Evansville,WY,42.874,-106.256
Lodi,OH,41.039,-82.01
Monterey,TN,36.146,-85.264
Windsor,VA,36.81,-76.739
St Clair,PA,40.721,-76.19
New Palestine,IN,39.725,-85.891
Roseau,MN,48.844,-95.762
Springdale,SC,33.96,-81.112
Victor,NY,42.982,-77.41
Pleasant Valley,MO,39.217,-94.481
North Kingsville,OH,41.925,-80.676
Highspire,PA,40.209,-76.786
Fairview,OK,36.271,-98.477
Rising Sun,MD,39.703,-76.061
Thomaston,ME,44.098,-69.174
Filer,ID,42.568,-114.611
Granite Falls,MN,44.811,-95.539
Fair Haven,VT,43.624,-73.269
Strasburg,OH,40.601,-81.53
Warsaw,NC,34.998,-78.092
Edcouch,TX,26.294,-97.963
Hillsboro,KS,38.353,-97.199
Hallettsville,TX,29.443,-96.943
Burns,OR,43.588,-119.061
Forsyth,MO,36.7,-93.116
New Richmond,OH,38.974,-84.282
Vassar,MI,43.371,-83.576
Thermopolis,WY,43.648,-108.215
Cajahs Mountain,NC,35.851,-81.536
Delhi,NY,42.278,-74.914
Marietta,OK,33.935,-97.124
Stroud,OK,35.769,-96.65
Bushnell,IL,40.552,-90.505
Westmoreland,TN,36.561,-86.243
Iona,ID,43.525,-111.931
Seward,AK,60.125,-149.392
Townsend,DE,39.394,-75.694
Alturas,CA,41.492,-120.547
Benton,ME,44.596,-69.526
Lagrange,IN,41.649,-85.418
Russell Springs,KY,37.051,-85.08
East Lansdowne,PA,39.944,-75.261
Harriman,NY,41.309,-74.144
Polk City,FL,28.173,-81.837
Refugio,TX,28.307,-97.275
Sands Point,NY,40.853,-73.704
Foley,MN,45.664,-93.91
Luzerne,PA,41.287,-75.897
Swedesboro,NJ,39.746,-75.311
Dennison,OH,40.397,-81.327
Sandusky,MI,43.42,-82.833
Thornton,NH,43.921,-71.637
Honeoye Falls,NY,42.955,-77.591
Eminence,KY,38.363,-85.177
Green Park,MO,38.524,-90.337
Springfield,GA,32.364,-81.308
Stigler,OK,35.256,-95.119
Woodbury,TN,35.825,-86.073
Newtown,OH,39.124,-84.352
South Hackensack,NJ,40.859,-74.047
Brinkley,AR,34.89,-91.19
Hawarden,IA,43.002,-96.483
Hoisington,KS,38.518,-98.778
Honokaa,HI,20.075,-155.466
South Nyack,NY,41.083,-73.92
Gorham,NH,44.395,-71.204
Christopher,IL,37.971,-89.053
Rhinebeck,NY,41.929,-73.91
Allendale,SC,33.008,-81.309
Dallas,PA,41.332,-75.973
Goldsby,OK,35.127,-97.474
Hampton,SC,32.868,-81.109
Lovettsville,VA,39.274,-77.639
New Durham,NH,43.443,-71.136
Versailles,OH,40.222,-84.483
Trenton,IL,38.607,-89.681
Watonga,OK,35.849,-98.403
Cohasset,MN,47.242,-93.664
Osseo,MN,45.118,-93.399
Hypoluxo,FL,26.563,-80.051
Abbeville,GA,31.993,-83.306
Edgewood,FL,28.486,-81.383
Luxemburg,WI,44.545,-87.706
La Fayette,AL,32.899,-85.401
Vinton,TX,31.96,-106.595
Bloomfield,IA,40.749,-92.417
Dublin,VA,37.106,-80.69
Fairmount,IN,40.417,-85.648
Waller,TX,30.06,-95.922
Sharon,CT,41.856,-73.44
Louisa,KY,38.11,-82.612
Dayton,OR,45.22,-123.078
Hanapepe,HI,21.913,-159.588
Lomira,WI,43.594,-88.443
Missouri Valley,IA,41.558,-95.902
Pawnee,IL,39.594,-89.583
Floydada,TX,33.984,-101.337
McLeansboro,IL,38.089,-88.535
Acton,ME,43.512,-70.912
Pioneer Village,KY,38.064,-85.684
Liberty,NJ,40.865,-74.949
Evendale,OH,39.251,-84.426
Waynesville,OH,39.532,-84.091
Covington,IN,40.14,-87.391
Hartford,KY,37.449,-86.892
Hardwick,MA,42.355,-72.205
Hoschton,GA,34.094,-83.761
Chichester,NH,43.244,-71.411
West Newton,PA,40.207,-79.771
Van,TX,32.524,-95.638
East Tawas,MI,44.291,-83.484
Eldora,IA,42.361,-93.101
Lithonia,GA,33.713,-84.106
Wentworth,NC,36.402,-79.754
Tilton,IL,40.095,-87.639
Glen Rose,TX,32.247,-97.748
Forest Heights,MD,38.811,-77
Juneau,WI,43.403,-88.703
Glenwood,MN,45.662,-95.385
Stanton,TX,32.131,-101.793
Yorkville,NY,43.112,-75.274
Orofino,ID,46.487,-116.258
Liberty,NC,35.855,-79.569
Clearwater,KS,37.509,-97.497
Marysville,PA,40.338,-76.932
Monroe City,MO,39.654,-91.732
Antrim,NH,43.053,-71.98
Clifton,TN,35.377,-87.991
Hartford,AL,31.105,-85.691
Royston,GA,34.286,-83.11
Searsport,ME,44.481,-68.942
Fredericktown,OH,40.479,-82.55
Grosse Pointe Shores,MI,42.451,-82.87
Ferrisburgh,VT,44.217,-73.289
Sutter Creek,CA,38.393,-120.798
East Williston,NY,40.761,-73.634
Clayton,NM,36.441,-103.151
Montpelier,ID,42.326,-111.299
Jemison,AL,32.971,-86.733
Ruleville,MS,33.725,-90.55
Diamond,IL,41.285,-88.251
Derry,PA,40.333,-79.301
Rockledge,PA,40.082,-75.09
West Wyoming,PA,41.322,-75.858
Lakehurst,NJ,40.013,-74.32
Ocean View,DE,38.531,-75.111
Palmer Lake,CO,39.113,-104.9
Butler,IN,41.427,-84.872
Dillsburg,PA,40.11,-77.033
Burlington,KS,38.193,-95.745
Sylvania,GA,32.747,-81.641
Leadville,CO,39.247,-106.294
Schulenburg,TX,29.682,-96.907
Valentine,NE,42.874,-100.55
Windsor,ME,44.309,-69.572
Abita Springs,LA,30.477,-90.029
Sumner,IL,38.715,-87.867
Kalona,IA,41.487,-91.702
Pleasant Ridge,MI,42.472,-83.145
Marietta,PA,40.057,-76.552
Brookville,IN,39.423,-85.012
Delhi,LA,32.453,-91.49
Round Lake Heights,IL,42.385,-88.106
Bethel,OH,38.963,-84.085
Ruidoso Downs,NM,33.331,-105.597
Murfreesboro,NC,36.442,-77.096
Putney,VT,42.993,-72.513
Silver Creek,NY,42.543,-79.168
Weymouth,NJ,39.406,-74.838
Friday Harbor,WA,48.534,-123.019
Maine,WI,45.027,-89.69
The Hills,TX,30.346,-97.986
New Hope,PA,40.361,-74.957
Rock Rapids,IA,43.426,-96.166
Clarkson Valley,MO,38.625,-90.593
Cordova,AK,60.53,-145.642
Hickman,NE,40.624,-96.631
Telluride,CO,37.94,-107.818
Carrabelle,FL,29.853,-84.668
Whiteville,TN,35.318,-89.15
Bethlehem,WV,40.044,-80.688
Yardley,PA,40.24,-74.839
Alden,NY,42.899,-78.495
Holland,MA,42.061,-72.165
Claxton,GA,32.162,-81.91
Loogootee,IN,38.676,-86.914
Palmhurst,TX,26.258,-98.295
East Montpelier,VT,44.283,-72.499
Hoxie,AR,36.036,-90.974
Lisbon,OH,40.775,-80.763
Readfield,ME,44.385,-69.967
Rollinsford,NH,43.224,-70.835
Alburtis,PA,40.507,-75.6
Ashley,PA,41.213,-75.899
Delmont,PA,40.414,-79.573
St Henry,OH,40.42,-84.634
Gervais,OR,45.108,-122.896
La Grange,NC,35.307,-77.79
Lagrange,OH,41.24,-82.119
Lake Arthur,LA,30.08,-92.678
East Newark,NJ,40.752,-74.162
Owens Cross Roads,AL,34.585,-86.455
St George,ME,43.96,-69.235
Fillmore,UT,38.965,-112.337
Washington Park,IL,38.628,-90.092
Cambridge Springs,PA,41.802,-80.06
Osceola,IN,41.664,-86.079
Poynette,WI,43.392,-89.405
Garland,UT,41.736,-112.163
Monticello,FL,30.542,-83.872
Charleston,AR,35.296,-94.045
Escobares,TX,26.413,-98.96
Santa Claus,IN,38.116,-86.929
